"","state","year","years_since_other_party","change_counter","years_till_change","change_within_4years","change_next_year","Population","LF_population","LF_population_percent","employed_population","participation_rate","unemployed_population","unemployment_rate","gdp_change","gdp","gdp_pchange","gdp_ma8","gdp_ma4","uer_ma8","uer_ma4","gdp_pchange_ma4","gdp_pchange_ma8","gdp_ma4_8_diff","uer_ma4_8_diff","gdp_pchange_ma4_8_diff"
"561","South Carolina",1993,6,3,6,FALSE,FALSE,2739480.33333333,1829986.08333333,66.8,1696736.91666667,61.95,133249.166666667,7.29166666666667,2795.8,81300.8,3.44,73076.4125,77789.85,5.78125,6.25416666666667,2.6575,3.76,4713.4375,0.472916666666667,-1.1025
"562","Maryland",2001,-32,5,2,TRUE,FALSE,4049595.58333333,2838014.16666667,70.1,2724206.41666667,67.275,113807.75,4.00833333333333,7032.04000000001,185579.9,3.79,161177.78625,175060.0725,4.478125,3.88541666666667,4.4325,3.715,13882.28625,-0.592708333333335,0.717499999999999
"563","Arkansas",1997,1,5,10,FALSE,FALSE,1963265.41666667,1242798.08333333,63.3083333333333,1177654.08333333,60.0083333333333,65144,5.23333333333333,1986.6,60332.9,3.29,52395.7625,57038.95,6.034375,5.17708333333334,4.225,3.85625,4643.18749999999,-0.857291666666659,0.368750000000001
"564","Wisconsin",1994,7,8,9,FALSE,FALSE,3860824,2828970.5,73.2666666666667,2701630.41666667,69.9666666666667,127340.083333333,4.48333333333333,6800.29999999999,135190.3,5.03,118672.675,126091.075,4.85833333333333,4.96458333333333,3.8175,3.46875,7418.40000000001,0.10625,0.34875
"565","New Jersey",2009,-7,8,1,TRUE,TRUE,6766176.75,4551272.16666667,67.2666666666667,4140105.5,61.2,411166.666666667,9.03333333333333,-15727.83,365356.43,-4.3,366586.62,374417.1775,5.53854166666667,5.85,-0.142500000000001,0.8575,7830.55750000011,0.311458333333334,-1
"566","Minnesota",1998,7,10,1,TRUE,TRUE,3626468.5,2711685.83333333,74.7916666666667,2638875.08333333,72.7666666666667,72810.75,2.675,1785.29000000001,158434.79,1.13,138759.62375,150362.6225,4.115625,3.4,3.9525,3.375,11602.9987499999,-0.715625,0.577500000000001
"567","Illinois",1991,14,7,12,FALSE,FALSE,8768688.25,5945989.25,67.8166666666667,5514914.66666667,62.8833333333333,431074.583333333,7.26666666666667,-371.400000000023,323640.5,-0.11,303155.1625,320677.25,7.49270833333333,6.53333333333333,2.0475,2.87625,17522.0875000001,-0.959375000000002,-0.828749999999999
"568","Alaska",2001,-6,9,2,TRUE,FALSE,443270.083333333,321441.333333333,72.5083333333333,300772.166666667,67.8583333333333,20669.1666666667,6.41666666666667,1046.1,27755.33,3.77,27321.8575,27481.49,6.90104166666666,6.4,0.125000000000002,0.757500000000001,159.632500000003,-0.501041666666661,-0.632499999999999
"569","New Hampshire",1986,3,4,11,FALSE,FALSE,779250,561404.666666667,72.0416666666667,545931,70.0583333333333,15473.6666666667,2.75833333333333,1498,23933.4,6.26,18934.6,21317.675,4.49791666666667,4.07291666666667,7.845,5.68,2383.07500000001,-0.425000000000001,2.165
"570","Pennsylvania",1999,4,7,4,TRUE,FALSE,9466513.66666667,6078399,64.225,5811826.91666667,61.3916666666667,266572.083333333,4.4,10828.92,374271.29,2.89,330686.37,352674.115,5.78333333333333,4.89166666666667,3.695,3.145,21987.745,-0.891666666666667,0.55
"571","Arkansas",1991,-8,4,5,FALSE,FALSE,1803117.83333333,1129981.33333333,62.6583333333333,1046000.91666667,58.0083333333333,83980.4166666667,7.425,2001.60000000001,46497.8,4.3,42290.725,44541.05,7.87395833333333,7.22708333333334,2.755,3.06875,2250.325,-0.646874999999994,-0.313749999999999
"572","California",1996,13,6,3,TRUE,FALSE,23453185,15422857.75,65.7583333333333,14301797.75,60.9666666666667,1121060,7.25833333333333,37700.2,978299.5,3.85,910362.45,927936.65,7.63958333333333,8.29791666666667,2.2775,1.7475,17574.2,0.658333333333332,0.53
"573","Connecticut",2005,10,13,NA,FALSE,FALSE,2677266.16666667,1797043.91666667,67.125,1709618.91666667,63.875,87425,4.875,3843.48000000001,172447.03,2.23,156028.27625,163808.4275,3.92395833333333,4.8875,2.365,2.515,7780.15125000005,0.963541666666669,-0.150000000000002
"574","Louisiana",1987,-3,2,4,TRUE,FALSE,3196750,1948380.75,60.9333333333333,1712118.08333333,53.5583333333333,236262.666666667,12.1166666666667,413.800000000003,104284.2,0.4,101115.7375,103620.75,10.4364583333333,11.6166666666667,1.8925,1.0175,2505.0125,1.18020833333333,0.875
"575","Alabama",1998,3,3,1,TRUE,TRUE,3342046.91666667,2136577.25,63.925,2042829.91666667,61.1166666666667,93747.3333333333,4.39166666666667,226.559999999998,105031.76,0.22,96392.5325,102310.04,6.12708333333334,5.13541666666667,2.5225,2.78125,5917.50750000005,-0.991666666666671,-0.25875
"576","Delaware",2005,-12,8,NA,FALSE,FALSE,644982.416666667,432371,67.0416666666667,414477.416666667,64.2583333333333,17893.5833333333,4.14166666666667,-508.940000000002,41397.71,-1.23,39085.12875,40595.8675,3.84479166666667,4.09791666666667,0.425,3.30125,1510.73874999998,0.253124999999999,-2.87625
"577","Washington",2004,-19,8,NA,FALSE,FALSE,4737670.25,3196361.33333333,67.4666666666667,2996429.58333333,63.25,199931.75,6.25833333333333,4149.72,229543.47,1.81,215340.77125,223369.62,5.88854166666666,6.8375,0.759999999999998,3.64125,8028.84874999998,0.948958333333338,-2.88125
"578","New York",1999,4,5,8,FALSE,FALSE,14473177.6666667,9127279.08333333,63.0666666666667,8655507.41666667,59.7916666666667,471771.666666667,5.175,36903.95,750874.5,4.91,642826.50625,690907.7375,6.65625,5.87083333333333,5.095,3.20625,48081.2312499998,-0.785416666666666,1.88875
"579","Wyoming",2001,6,7,2,TRUE,FALSE,375042.5,269330.083333333,71.825,259065.916666667,69.0666666666667,10264.1666666667,3.8,1100.38,19330.59,5.69,16842.46875,18011.0625,4.55416666666667,4.25,4.49,3.285,1168.59375,-0.304166666666666,1.205
"580","Illinois",1989,12,7,14,FALSE,FALSE,8832416.66666667,5994497.91666667,67.8833333333333,5634211,63.7916666666667,360286.916666667,6.01666666666667,6087.40000000002,320572,1.9,285803.2375,305298.55,8.70729166666667,7.1,3.125,2.4375,19495.3125000001,-1.60729166666667,0.6875
"581","Wisconsin",2000,13,8,3,TRUE,FALSE,4086372.5,2974117.16666667,72.775,2868880.33333333,70.2083333333333,105236.833333333,3.54166666666667,4873.13,165697.1,2.94,147254.3575,157971.615,3.78020833333333,3.39375,3.35,3.59,10717.2575,-0.386458333333334,-0.24
"582","New Mexico",2002,7,11,1,TRUE,TRUE,1372720.66666667,874485.916666667,63.7083333333333,826104.916666667,60.175,48381,5.54166666666667,1595.54,51666.43,3.09,47922,50212.5575,5.89270833333333,5.2375,2.58,2.4825,2290.55749999997,-0.655208333333327,0.0974999999999961
"583","North Dakota",1989,-4,6,4,TRUE,FALSE,477416.666666667,330454.5,69.225,316296,66.25,14158.5,4.29166666666667,710.1,12733.1,5.58,13082.075,12643.3,5.246875,4.95208333333333,-1.9725,-1.3775,-438.775000000003,-0.294791666666668,-0.595
"584","West Virginia",2002,-1,8,NA,FALSE,FALSE,1428455.16666667,799957.333333333,55.9833333333333,752643.166666667,52.6916666666667,47314.1666666667,5.91666666666667,566.159999999996,43431.03,1.3,40864.6825,43040.1725,6.4625,5.71875,1.0975,2.30625,2175.48999999998,-0.743750000000001,-1.20875
"585","Iowa",1992,23,5,7,FALSE,FALSE,2124507.16666667,1511731.16666667,71.15,1444237.75,67.975,67493.4166666667,4.46666666666667,3043.40000000001,66861.6,4.55,60382.7625,63943.85,5.23958333333333,4.43333333333333,2.8725,2.41625,3561.08749999999,-0.80625,0.45625
"586","Idaho",1997,2,7,NA,FALSE,FALSE,899094.75,633824.416666667,70.4833333333333,601184.833333333,66.8666666666667,32639.5833333333,5.14166666666667,1384.4,30311.7,4.57,24974.3875,28269.95,5.66666666666667,5.31666666666666,5.71,5.3675,3295.5625,-0.350000000000001,0.342500000000001
"587","Utah",1991,6,3,NA,FALSE,FALSE,1202129.08333333,852509.583333333,70.925,812372.083333333,67.575,40137.5,4.70833333333333,1407.7,38105.1,3.69,34160.95,36010.6,5.43020833333333,4.65208333333333,3.7525,3.3525,1849.65000000001,-0.778125000000001,0.399999999999999
"588","Oregon",1989,-2,6,NA,FALSE,FALSE,2159750,1466405,67.8833333333333,1387010.41666667,64.225,79394.5833333333,5.41666666666667,1724.6,62292.4,2.77,55095.5625,58748.125,8.2625,6.36875,3.4625,2.19375,3652.56250000002,-1.89375,1.26875
"589","North Carolina",2005,-12,4,NA,FALSE,FALSE,6570999.58333333,4317346.25,65.6916666666667,4091336.66666667,62.2666666666667,226009.583333333,5.24166666666667,13493.04,290926.56,4.64,260737.7875,274189.9225,4.94270833333333,5.93125,2.97,3.355,13452.1349999999,0.988541666666664,-0.385
"590","Illinois",1990,13,7,13,FALSE,FALSE,8691494.66666667,5946871.58333333,68.425,5579613.91666667,64.2,367257.666666667,6.19166666666667,3439.90000000002,324011.9,1.06,294673.2875,314191.7,8.06145833333333,6.575,2.8525,3.02375,19518.4125000002,-1.48645833333333,-0.171249999999999
"591","Virginia",1986,-4,2,8,FALSE,FALSE,4299250,2913926.41666667,67.775,2767098.25,64.3666666666667,146828.166666667,5.04166666666667,7200.5,147618.2,4.88,126958.55,136769.625,5.67604166666667,5.51875,5.1,3.54125,9811.07500000004,-0.157291666666669,1.55875
"592","North Dakota",1996,3,7,NA,FALSE,FALSE,483401,347536.333333333,71.9,337431.75,69.8,10104.5833333333,2.9,1182.9,16508.3,7.17,14256.7875,15216.475,3.946875,3.53333333333333,3.67,3.83,959.6875,-0.413541666666668,-0.16
"593","North Dakota",1988,-3,6,5,FALSE,FALSE,481583.333333333,330982.416666667,68.725,315494.833333333,65.5083333333333,15487.5833333333,4.68333333333333,-1051.1,12023,-8.74,13251,12877.05,5.31354166666667,5.29791666666667,-3.2225,-0.44125,-373.950000000003,-0.0156250000000018,-2.78125
"594","New Hampshire",1985,2,4,12,FALSE,FALSE,757333.333333333,541061.75,71.425,520893.666666667,68.775,20168.0833333333,3.73333333333333,1877.5,22435.4,8.37,17810.55,19645.875,4.63020833333333,5.07708333333333,6.775,6.0525,1835.325,0.446874999999999,0.722499999999999
"595","North Dakota",2002,9,7,NA,FALSE,FALSE,484700.833333333,340630,70.2833333333333,327951.5,67.6666666666667,12678.5,3.74166666666667,971.49,17269.55,5.63,16074.22875,16230.1125,3.08541666666667,3.23125,2.9,1.6225,155.883750000005,0.145833333333331,1.2775
"596","Utah",1997,12,3,NA,FALSE,FALSE,1491332,1070424.75,71.7833333333333,1036263.41666667,69.4833333333333,34161.3333333333,3.19166666666667,2231.6,55211.9,4.04,44654.6,50340.375,3.98333333333333,3.45833333333333,6.865,5.57875,5685.77500000002,-0.525000000000002,1.28625
"597","New York",1988,-13,4,7,FALSE,FALSE,13802666.6666667,8548466.58333333,61.9333333333333,8181719.5,59.2666666666667,366747.083333333,4.28333333333333,32479.9,595325.6,5.46,520423.5125,556078.925,6.73645833333333,5.49791666666667,3.6675,3.12,35655.4125,-1.23854166666666,0.547499999999999
"598","Connecticut",1988,-13,8,3,TRUE,FALSE,2516833.33333333,1746922.33333333,69.4166666666667,1695076.16666667,67.3583333333333,51846.1666666667,2.96666666666667,6836.20000000001,119046.6,5.74,97435.7125,108796.45,4.82291666666667,3.71875,5.575,5.03,11360.7375,-1.10416666666667,0.544999999999999
"599","Missouri",2001,-8,6,4,TRUE,FALSE,4272690.83333333,3000725.16666667,70.2416666666667,2862667,67,138058.166666667,4.59166666666667,-1178.86000000002,173826.8,-0.68,159201.90375,170822.3575,4.3125,3.9,2.2925,3.705,11620.45375,-0.412500000000001,-1.4125
"600","Pennsylvania",1993,-6,6,2,TRUE,FALSE,9322176,5904318.91666667,63.3416666666667,5491190.91666667,58.8916666666667,413128,7,4655.5,303021,1.54,283090.3,295012.4,6.17708333333333,6.77916666666667,1.5525,2.43625,11922.1,0.602083333333335,-0.88375
"601","Idaho",1990,-19,6,5,FALSE,FALSE,728642.416666667,492519.666666667,67.6083333333333,465196.083333333,63.85,27323.5833333333,5.54166666666667,708.099999999999,20161.3,3.51,17868.5125,18812,7.13020833333333,6.11875,4.2525,2.95375,943.487499999996,-1.01145833333333,1.29875
"602","Nebraska",1986,-3,8,1,TRUE,TRUE,1178500,808239.583333333,68.5916666666667,767742.75,65.15,40496.8333333333,5.00833333333333,-617.200000000004,34263.6,-1.8,32742.575,33555.025,4.64166666666667,5.05625,1.515,1.32125,812.450000000004,0.414583333333333,0.19375
"603","Arizona",1986,-11,6,1,TRUE,TRUE,2427250,1563043.25,64.3833333333333,1454815.83333333,59.9416666666667,108227.416666667,6.925,4099.3,73546,5.57,61193.4625,66807.625,6.91458333333333,6.81458333333333,6.67,4.82375,5614.16250000002,-0.100000000000001,1.84625
"604","Nevada",2006,7,7,NA,FALSE,FALSE,1883415.75,1285380.58333333,68.25,1233248.41666667,65.475,52132.1666666667,4.05,3959.59,102599.79,3.86,83839.59375,93359.115,4.5625,4.37916666666667,6.7875,5.235,9519.52124999993,-0.183333333333326,1.5525
"605","Oregon",1993,-6,6,NA,FALSE,FALSE,2349662.66666667,1600053.5,68.0833333333333,1487352.08333333,63.2916666666667,112701.416666667,7.05833333333333,4029.5,72548.1,5.55,63363.55,67978.975,6.475,6.58125,3.7275,3.595,4615.42500000002,0.106249999999998,0.132500000000001
"606","Massachusetts",2005,14,11,2,TRUE,FALSE,5063713.91666667,3383959,66.825,3220305.83333333,63.6083333333333,163653.166666667,4.85,5245.51000000001,278936.08,1.88,256954.6075,269910.6725,4.23333333333333,5.24166666666667,1.875,2.515,12956.0650000001,1.00833333333334,-0.639999999999998
"607","Wyoming",1988,-13,6,7,FALSE,FALSE,345500,237912.666666667,68.8583333333333,222595.333333333,64.4333333333333,15317.3333333333,6.43333333333333,778.099999999999,13049.8,5.96,12961.075,12773.25,6.859375,7.55208333333333,-0.0425000000000002,-0.5775,-187.824999999997,0.692708333333331,0.535
"608","Ohio",1995,4,11,12,FALSE,FALSE,8480636.91666667,5588942.75,65.9166666666667,5320709.5,62.7333333333333,268233.25,4.79166666666667,10449.8,304833.9,3.43,274896.325,288061.025,6.00833333333333,6.08333333333333,3.6025,2.56125,13164.7000000002,0.0750000000000002,1.04125
"609","New Mexico",1998,3,11,5,FALSE,FALSE,1316837.41666667,834656.166666667,63.3833333333333,783956.25,59.5416666666667,50699.9166666667,6.06666666666667,-2177.13,46505.57,-4.68,40981.72125,45631.4425,6.74270833333333,6.54791666666667,2.385,5.72375,4649.72124999998,-0.194791666666662,-3.33875
"610","Montana",2003,14,5,2,TRUE,FALSE,708358.333333333,471470.5,66.5583333333333,449232.75,63.4,22237.75,4.70833333333333,945.009999999998,22635.12,4.17,20504.81875,21562.3225,5.00625,4.65,2.67,2.7825,1057.50375000001,-0.356250000000004,-0.1125
"611","Georgia",2000,-63,0,3,TRUE,FALSE,6094409,4223809.5,69.3,4072198.33333333,66.825,151611.166666667,3.58333333333333,11192.39,280661.36,3.99,231554.54875,259231.0725,4.64166666666667,4.09166666666667,5.55,5.61375,27676.5237500001,-0.55,-0.0637500000000024
"612","Georgia",1999,-62,0,4,TRUE,FALSE,5974745.08333333,4154171.66666667,69.525,3991507.33333333,66.7916666666667,162664.333333333,3.91666666666667,17875.11,269468.97,6.63,218563.24125,244892.4575,5.05520833333333,4.36666666666667,6.1225,5.78875,26329.2162500002,-0.688541666666666,0.333749999999998
"613","New Hampshire",1988,5,4,9,FALSE,FALSE,822583.333333333,599955.75,72.95,585471.5,71.1666666666667,14484.25,2.425,1650,28319.4,5.83,21801.3625,25339.4,4.12291666666667,2.81041666666667,7.68,6.67625,3538.03750000001,-1.3125,1.00375
"614","Colorado",2000,1,7,7,FALSE,FALSE,3264672.41666667,2359500.75,72.2666666666667,2294267.91666667,70.2833333333333,65232.8333333333,2.75833333333333,11812.91,165458.14,7.14,131121.445,148755.29,3.83645833333333,3.22083333333333,7.115,6.44625,17633.8449999999,-0.615625000000001,0.668750000000001
"615","Oregon",1999,-12,6,NA,FALSE,FALSE,2613721.91666667,1793607.75,68.6166666666667,1694776.58333333,64.8333333333333,98831.1666666667,5.50833333333333,1947.8,89441.21,2.18,83837.0525,92696.655,5.92291666666667,5.65208333333334,1.675,3.47,8859.60250000005,-0.270833333333335,-1.795
"616","Wisconsin",2003,0,9,NA,FALSE,FALSE,4210385.66666667,3053104.75,72.5083333333333,2879342.08333333,68.3833333333333,173762.666666667,5.7,4933.88,176311.19,2.8,161500.58875,170314.2625,4.10104166666667,4.7875,2.2725,3.01,8813.67375000002,0.686458333333332,-0.737499999999999
"617","Tennessee",1995,0,5,8,FALSE,FALSE,4075572.5,2732713.33333333,67.0583333333333,2591949.91666667,63.6,140763.416666667,5.16666666666667,4513.29999999999,140814.4,3.21,121763.0125,132206.475,5.671875,5.57916666666666,5.0775,3.5875,10443.4625000001,-0.0927083333333361,1.49
"618","Nevada",1994,-11,6,5,FALSE,FALSE,1158696,811794.833333333,70.0583333333333,761648.916666667,65.725,50145.9166666667,6.175,4272.5,48266.5,8.85,37799.925,42634.45,5.78229166666667,6.37916666666667,6.465,6.835,4834.52499999999,0.596875000000006,-0.37
"619","Rhode Island",2006,11,9,NA,FALSE,FALSE,837532.5,572624.916666667,68.3583333333333,544382.5,64.9916666666667,28242.4166666667,4.94166666666667,863,36762.6,2.35,33226.00875,35455.64,4.77916666666667,5.11875,3.0125,3.19375,2229.63125000001,0.339583333333332,-0.181249999999999
"620","Nebraska",2001,2,11,NA,FALSE,FALSE,1290958.33333333,950687,73.6416666666667,920867,71.3333333333333,29820,3.13333333333333,1173.69,54526.56,2.15,50183.42625,52380.2775,2.725,2.82291666666667,1.985,3.07375,2196.85125,0.0979166666666651,-1.08875
"621","South Dakota",2006,27,4,NA,FALSE,FALSE,597236.25,435052.833333333,72.8416666666667,421470.083333333,70.5583333333333,13582.75,3.11666666666667,396.140000000003,24513.56,1.62,21734.3475,23662.5125,3.20416666666667,3.54166666666666,2.665,4.1975,1928.165,0.337499999999996,-1.5325
"622","Wisconsin",1991,4,8,12,FALSE,FALSE,3720426.5,2620665.5,70.4416666666667,2477531.08333333,66.5833333333333,143134.416666667,5.475,1528.8,117167,1.3,107640.05,114353.575,5.75208333333333,4.65,2.74,3.04375,6713.52500000002,-1.10208333333333,-0.30375
"623","Alaska",2003,0,10,NA,FALSE,FALSE,459947.25,331638.416666667,72.1166666666667,305724.416666667,66.4583333333333,25914,7.81666666666667,-524.519999999997,28600.24,-1.83,27812.9325,28047.39,6.93020833333333,6.97291666666667,0.850000000000002,0.406250000000001,234.4575,0.0427083333333389,0.443750000000001
"624","New Hampshire",1996,13,4,1,TRUE,TRUE,894597.583333333,638214.5,71.3416666666667,613920.75,68.625,24293.75,3.80833333333333,2479.1,34858.3,7.11,29702.0625,31545.45,5.29166666666667,4.65625,4.89,2.49875,1843.3875,-0.635416666666668,2.39125
"625","Nevada",1988,-5,6,11,FALSE,FALSE,8e+05,582083.416666667,72.7416666666667,551636.166666667,68.9583333333333,30447.25,5.23333333333333,2557.4,31701.4,8.07,26113.1625,28521.1,7.46354166666667,6.3,5.91,4.25625,2407.9375,-1.16354166666666,1.65375
"626","Florida",2006,7,5,NA,FALSE,FALSE,14163723,8999582.33333333,63.525,8707758.5,61.4666666666667,291823.833333333,3.24166666666667,20110.12,597421.59,3.37,511407.65,557174.3225,4.328125,4.18958333333333,4.81,4.24375,45766.6725,-0.138541666666666,0.566250000000001
"627","Wyoming",1995,0,7,8,FALSE,FALSE,358595.083333333,255308.833333333,71.2,243083.166666667,67.775,12225.6666666667,4.775,433.5,15538.6,2.79,14201.925,14938.9,5.475,5.17083333333333,2.3675,2.89125,736.975,-0.304166666666669,-0.523750000000001
"628","South Carolina",1996,9,3,3,TRUE,FALSE,2851103.5,1893588.91666667,66.4166666666667,1784133.83333333,62.5833333333333,109455.083333333,5.79166666666667,2670.2,91716.2,2.91,81345.1125,86979.7,5.85104166666667,6.12083333333333,3.81,3.20125,5634.58749999999,0.269791666666667,0.608750000000001
"629","Virginia",2000,6,3,2,TRUE,FALSE,5304549.41666667,3605748.41666667,67.975,3522576.5,66.4166666666667,83171.9166666667,2.3,10062.92,246889.03,4.08,210517.0625,230041.925,3.85625,2.94791666666666,4.9225,4.15,19524.8625,-0.908333333333337,0.772500000000002
"630","Connecticut",1995,0,13,NA,FALSE,FALSE,2550794.5,1734124.08333333,67.9916666666667,1638959.66666667,64.25,95164.4166666667,5.49166666666667,7536.60000000001,128538.1,5.86,120841.3875,121921.525,5.45625,6.31875,2.0375,1.64375,1080.1375,0.862500000000002,0.393749999999999
"631","Oregon",2003,-16,6,NA,FALSE,FALSE,2754793.41666667,1845410.75,66.9916666666667,1695519.75,61.55,149891,8.14166666666667,4226.91,102869.41,4.11,95757.545,98818.435,6.22395833333334,6.79583333333334,3.3825,2.52875,3060.89000000001,0.571874999999999,0.853750000000003
"632","West Virginia",1998,1,7,3,TRUE,FALSE,1434423.33333333,795441.916666667,55.4416666666667,742715.833333333,51.775,52726.0833333333,6.61666666666667,2965.07,41535.07,7.14,36177.73375,38689.1925,8.784375,7.20625,3.515,3.43875,2511.45874999999,-1.578125,0.0762499999999999
"633","Tennessee",1986,7,3,1,TRUE,TRUE,3628750,2300124.16666667,63.3833333333333,2118617.08333333,58.375,181507.083333333,7.89166666666667,3044.2,97962.2,3.11,86874.2,92383,8.73854166666667,8.98541666666666,4.685,2.60625,5508.80000000005,0.246874999999996,2.07875
